"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root11",11,"T2",5.91541732271481e-12,7.01377933354986e-11,1.15740740740741e-07,0.15803670804419,3.74306539026411e-08,0.251523232752035
"root11",11,"T3",4.44301150751186e-12,7.01377933354986e-11,1.15740740740741e-07,0.15803670804419,2.81137943361204e-08,0.251523232752035
"root11",11,"T1",6.06218316848885e-12,7.01377933354986e-11,1.15740740740741e-07,0.15803670804419,3.83593359005792e-08,0.251523232752035
"root11",11,"T2",7.07420071319606e-12,7.01377933354986e-11,2.31481481481481e-07,0.15803670804419,4.47630224695517e-08,0.251523232752035
"root11",11,"T3",4.87743165865649e-12,7.01377933354986e-11,2.31481481481481e-07,0.15803670804419,3.08626503235734e-08,0.251523232752035
"root11",11,"T1",7.29199712020795e-12,7.01377933354986e-11,2.31481481481481e-07,0.15803670804419,4.6141160559792e-08,0.251523232752035
"root11",11,"T2",7.89105299421134e-12,7.01377933354986e-11,3.47222222222222e-07,0.15803670804419,4.99317727625968e-08,0.251523232752035
"root11",11,"T3",5.11513895618488e-12,7.01377933354986e-11,3.47222222222222e-07,0.15803670804419,3.23667774372685e-08,0.251523232752035
"root11",11,"T1",8.17559704596255e-12,7.01377933354986e-11,3.47222222222222e-07,0.15803670804419,5.17322661749984e-08,0.251523232752035
"root11",11,"T2",8.54042150444705e-12,7.01377933354986e-11,4.62962962962963e-07,0.15803670804419,5.40407454074466e-08,0.251523232752035
"root11",11,"T3",5.27394042792326e-12,7.01377933354986e-11,4.62962962962963e-07,0.15803670804419,3.33716165895367e-08,0.251523232752035
"root11",11,"T1",8.89033632165949e-12,7.01377933354986e-11,4.62962962962963e-07,0.15803670804419,5.62548817403459e-08,0.251523232752035
"root11",11,"T2",9.08804659954017e-12,7.01377933354986e-11,5.78703703703704e-07,0.15803670804419,5.75059219595929e-08,0.251523232752035
"root11",11,"T3",5.39188670551587e-12,7.01377933354986e-11,5.78703703703704e-07,0.15803670804419,3.41179386247921e-08,0.251523232752035
"root11",11,"T1",9.50268577282214e-12,7.01377933354986e-11,5.78703703703704e-07,0.15803670804419,6.01296109645932e-08,0.251523232752035
"root11",11,"T2",9.56627341816324e-12,7.01377933354986e-11,6.94444444444444e-07,0.15803670804419,6.05319709360709e-08,0.251523232752035
"root11",11,"T3",5.48534511411928e-12,7.01377933354986e-11,6.94444444444444e-07,0.15803670804419,3.47093101470164e-08,0.251523232752035
"root11",11,"T1",1.00452104113384e-11,7.01377933354986e-11,6.94444444444444e-07,0.15803670804419,6.3562513644169e-08,0.251523232752035
"root11",11,"T2",9.9935813303011e-12,7.01377933354986e-11,8.10185185185185e-07,0.15803670804419,6.32358232082809e-08,0.251523232752035
"root11",11,"T3",5.56264296465104e-12,7.01377933354986e-11,8.10185185185185e-07,0.15803670804419,3.51984234137275e-08,0.251523232752035
"root11",11,"T1",1.05364468190099e-11,7.01377933354986e-11,8.10185185185185e-07,0.15803670804419,6.66708826664735e-08,0.251523232752035
"root11",11,"T2",1.03816017961913e-11,7.01377933354986e-11,9.25925925925926e-07,0.15803670804419,6.56910785137868e-08,0.251523232752035
"root11",11,"T3",5.62852448971958e-12,7.01377933354986e-11,9.25925925925926e-07,0.15803670804419,3.56152982391012e-08,0.251523232752035
"root11",11,"T1",1.09880245921273e-11,7.01377933354986e-11,9.25925925925926e-07,0.15803670804419,6.95283059746781e-08,0.251523232752035
"root11",11,"T2",1.07381747841831e-11,7.01377933354986e-11,1.04166666666667e-06,0.15803670804419,6.79473453799135e-08,0.251523232752035
"root11",11,"T3",5.68592424026903e-12,7.01377933354986e-11,1.04166666666667e-06,0.15803670804419,3.59785034163021e-08,0.251523232752035
"root11",11,"T1",1.1407760287919e-11,7.01377933354986e-11,1.04166666666667e-06,0.15803670804419,7.21842439588728e-08,0.251523232752035
"root11",11,"T2",1.10688625255553e-11,7.01377933354986e-11,1.15740740740741e-06,0.15803670804419,7.00398196250727e-08,0.251523232752035
"root11",11,"T3",5.73677480201695e-12,7.01377933354986e-11,1.15740740740741e-06,0.15803670804419,3.63002676594152e-08,0.251523232752035
"root11",11,"T1",1.1801186398204e-11,7.01377933354986e-11,1.15740740740741e-06,0.15803670804419,7.46737042567616e-08,0.251523232752035
"root11",16,"T2",5.53781751495214e-12,2.39892289960119e-10,1.15740740740741e-07,0.120869726479233,4.58164147157528e-08,0.192370144393353
"root11",16,"T3",3.98451854881704e-12,2.39892289960119e-10,1.15740740740741e-07,0.120869726479233,3.29653972494231e-08,0.192370144393353
"root11",16,"T1",5.72540288880665e-12,2.39892289960119e-10,1.15740740740741e-07,0.120869726479233,4.73683779684101e-08,0.192370144393353
"root11",16,"T2",6.84128893416689e-12,2.39892289960119e-10,2.31481481481481e-07,0.120869726479233,5.66005163860639e-08,0.192370144393353
"root11",16,"T3",4.42426045555284e-12,2.39892289960119e-10,2.31481481481481e-07,0.120869726479233,3.66035448612766e-08,0.192370144393353
"root11",16,"T1",7.1419919945099e-12,2.39892289960119e-10,2.31481481481481e-07,0.120869726479233,5.90883441416324e-08,0.192370144393353
"root11",16,"T2",7.77455348768922e-12,2.39892289960119e-10,3.47222222222222e-07,0.120869726479233,6.43217595848948e-08,0.192370144393353
"root11",16,"T3",4.65980414620836e-12,2.39892289960119e-10,3.47222222222222e-07,0.120869726479233,3.85522850257213e-08,0.192370144393353
"root11",16,"T1",8.18309570962468e-12,2.39892289960119e-10,3.47222222222222e-07,0.120869726479233,6.77017806524998e-08,0.192370144393353
"root11",16,"T2",8.51200135524177e-12,2.39892289960119e-10,4.62962962962963e-07,0.120869726479233,7.04229388382396e-08,0.192370144393353
"root11",16,"T3",4.81117986474214e-12,2.39892289960119e-10,4.62962962962963e-07,0.120869726479233,3.98046723930393e-08,0.192370144393353
"root11",16,"T1",9.02638341105583e-12,2.39892289960119e-10,4.62962962962963e-07,0.120869726479233,7.46786120394397e-08,0.192370144393353
"root11",16,"T2",9.12510736824402e-12,2.39892289960119e-10,5.78703703703704e-07,0.120869726479233,7.54953918904734e-08,0.192370144393353
"root11",16,"T3",4.91893594548727e-12,2.39892289960119e-10,5.78703703703704e-07,0.120869726479233,4.06961783464647e-08,0.192370144393353
"root11",16,"T1",9.74385198548161e-12,2.39892289960119e-10,5.78703703703704e-07,0.120869726479233,8.06144952032777e-08,0.192370144393353
"root11",16,"T2",9.65127120747163e-12,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,7.98485401481391e-08,0.192370144393353
"root11",16,"T3",5.00088074763842e-12,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,4.13741380352808e-08,0.192370144393353
"root11",16,"T1",1.03729251466153e-11,2.39892289960119e-10,6.94444444444444e-07,0.120869726479233,8.58190503839477e-08,0.192370144393353
"root11",16,"T2",1.01128725949604e-11,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,8.36675393378827e-08,0.192370144393353
"root11",16,"T3",5.06613673897099e-12,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,4.19140250130492e-08,0.192370144393353
"root11",16,"T1",1.09359224480533e-11,2.39892289960119e-10,8.10185185185185e-07,0.120869726479233,9.04769355123197e-08,0.192370144393353
"root11",16,"T2",1.05244903849515e-11,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,8.70730057187623e-08,0.192370144393353
"root11",16,"T3",5.1198892630051e-12,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,4.23587395466206e-08,0.192370144393353
"root11",16,"T1",1.14473667246458e-11,2.39892289960119e-10,9.25925925925926e-07,0.120869726479233,9.47083033782876e-08,0.192370144393353
"root11",16,"T2",1.08961966792686e-11,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,9.01482695184285e-08,0.192370144393353
"root11",16,"T3",5.16531825955188e-12,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,4.27345904554466e-08,0.192370144393353
"root11",16,"T1",1.19172944744726e-11,2.39892289960119e-10,1.04166666666667e-06,0.120869726479233,9.85961896465458e-08,0.192370144393353
"root11",16,"T2",1.12352585061948e-11,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,9.29534535525337e-08,0.192370144393353
"root11",16,"T3",5.20449078912291e-12,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,4.3058679296483e-08,0.192370144393353
"root11",16,"T1",1.23529567649667e-11,2.39892289960119e-10,1.15740740740741e-06,0.120869726479233,1.02200585082726e-07,0.192370144393353
"root11",20,"T2",6.92701702409019e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,4.84215523948659e-08,0.2276814653267
"root11",20,"T3",5.20745163065063e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,3.64013674429214e-08,0.2276814653267
"root11",20,"T1",7.16579994697288e-12,5.07846962154145e-10,1.15740740740741e-07,0.143056483765784,5.00907037440185e-08,0.2276814653267
"root11",20,"T2",8.3853519469636e-12,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,5.8615672119359e-08,0.2276814653267
"root11",20,"T3",5.75945972275153e-12,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,4.02600397489223e-08,0.2276814653267
"root11",20,"T1",8.75256233543273e-12,5.07846962154145e-10,2.31481481481481e-07,0.143056483765784,6.11825630340716e-08,0.2276814653267
"root11",20,"T2",9.3944508332468e-12,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,6.56695214781572e-08,0.2276814653267
"root11",20,"T3",6.05491469058664e-12,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,4.23253426283e-08,0.2276814653267
"root11",20,"T1",9.87800363883307e-12,5.07846962154145e-10,3.47222222222222e-07,0.143056483765784,6.90496744978411e-08,0.2276814653267
"root11",20,"T2",1.01760926883251e-11,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,7.11333902557376e-08,0.2276814653267
"root11",20,"T3",6.2459071482799e-12,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,4.36604268738065e-08,0.2276814653267
"root11",20,"T1",1.0770232433963e-11,5.07846962154145e-10,4.62962962962963e-07,0.143056483765784,7.52865731803971e-08,0.2276814653267
"root11",20,"T2",1.08181074740719e-11,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,7.56212314835281e-08,0.2276814653267
"root11",20,"T3",6.38309532875752e-12,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,4.461940599077e-08,0.2276814653267
"root11",20,"T1",1.1518904664071e-11,5.07846962154145e-10,5.78703703703704e-07,0.143056483765784,8.05199761719999e-08,0.2276814653267
"root11",20,"T2",1.13650210211697e-11,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,7.94442916671771e-08,0.2276814653267
"root11",20,"T3",6.48851972783566e-12,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,4.53563484648403e-08,0.2276814653267
"root11",20,"T1",1.2169305203391e-11,5.07846962154145e-10,6.94444444444444e-07,0.143056483765784,8.50664358793753e-08,0.2276814653267
"root11",20,"T2",1.18427394917473e-11,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,8.27836612504513e-08,0.2276814653267
"root11",20,"T3",6.57340269405645e-12,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,4.59497012719718e-08,0.2276814653267
"root11",20,"T1",1.27477504725181e-11,5.07846962154145e-10,8.10185185185185e-07,0.143056483765784,8.91099105538553e-08,0.2276814653267
"root11",20,"T2",1.22677335183335e-11,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,8.57544740049573e-08,0.2276814653267
"root11",20,"T3",6.64409976020732e-12,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,4.64438911492137e-08,0.2276814653267
"root11",20,"T1",1.32709771220795e-11,5.07846962154145e-10,9.25925925925926e-07,0.143056483765784,9.27673934989699e-08,0.2276814653267
"root11",20,"T2",1.26511484660092e-11,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,8.84346387733256e-08,0.2276814653267
"root11",20,"T3",6.70450095635278e-12,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,4.68661103632994e-08,0.2276814653267
"root11",20,"T1",1.37503247670125e-11,5.07846962154145e-10,1.04166666666667e-06,0.143056483765784,9.61181514116123e-08,0.2276814653267
"root11",20,"T2",1.30008857532662e-11,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,9.08793884138215e-08,0.2276814653267
"root11",20,"T3",6.75713335898728e-12,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,4.7234023800349e-08,0.2276814653267
"root11",20,"T1",1.41938478258663e-11,5.07846962154145e-10,1.15740740740741e-06,0.143056483765784,9.92184866580734e-08,0.2276814653267
"root11",21,"T2",5.98004102951753e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,4.01769806596367e-08,0.236890148068351
"root11",21,"T3",4.6448496619539e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,3.12064807104339e-08,0.236890148068351
"root11",21,"T1",6.14402217052688e-12,3.36284923532404e-11,1.15740740740741e-07,0.148842469775866,4.1278690012191e-08,0.236890148068351
"root11",21,"T2",7.02989030109401e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,4.72304061581345e-08,0.236890148068351
"root11",21,"T3",5.08322025998971e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,3.41516790714657e-08,0.236890148068351
"root11",21,"T1",7.26741163688993e-12,3.36284923532404e-11,2.31481481481481e-07,0.148842469775866,4.88261962317176e-08,0.236890148068351
"root11",21,"T2",7.73351574698563e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,5.19577225413628e-08,0.236890148068351
"root11",21,"T3",5.31907686137306e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,3.57362846060185e-08,0.236890148068351
"root11",21,"T1",8.0354172993409e-12,3.36284923532404e-11,3.47222222222222e-07,0.148842469775866,5.3986051907369e-08,0.236890148068351
"root11",21,"T2",8.27165704785274e-12,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,5.55732316207101e-08,0.236890148068351
"root11",21,"T3",5.47423022161402e-12,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,3.67786844027606e-08,0.236890148068351
"root11",21,"T1",8.63385103410174e-12,3.36284923532404e-11,4.62962962962963e-07,0.148842469775866,5.80066364600306e-08,0.236890148068351
"root11",21,"T2",8.71225543553585e-12,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,5.85333974144287e-08,0.236890148068351
"root11",21,"T3",5.58820235301605e-12,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,3.75444075970456e-08,0.236890148068351
"root11",21,"T1",9.13217359024496e-12,3.36284923532404e-11,5.78703703703704e-07,0.148842469775866,6.1354622803536e-08,0.236890148068351
"root11",21,"T2",9.08838712732843e-12,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,6.1060442903253e-08,0.236890148068351
"root11",21,"T3",5.67793908999467e-12,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,3.81473049899318e-08,0.236890148068351
"root11",21,"T1",9.56412000709592e-12,3.36284923532404e-11,6.94444444444444e-07,0.148842469775866,6.4256660222704e-08,0.236890148068351
"root11",21,"T2",9.41867467623726e-12,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,6.32794839431268e-08,0.236890148068351
"root11",21,"T3",5.75199316039336e-12,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,3.86448381907058e-08,0.236890148068351
"root11",21,"T1",9.94867177443255e-12,3.36284923532404e-11,8.10185185185185e-07,0.148842469775866,6.68402760946773e-08,0.236890148068351
"root11",21,"T2",9.71464171449913e-12,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,6.52679422017647e-08,0.236890148068351
"root11",21,"T3",5.81518260782643e-12,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,3.90693772858191e-08,0.236890148068351
"root11",21,"T1",1.02975791738293e-11,3.36284923532404e-11,9.25925925925926e-07,0.148842469775866,6.91844148335877e-08,0.236890148068351
"root11",21,"T2",9.983912391831e-12,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,6.70770406246634e-08,0.236890148068351
"root11",21,"T3",5.87044766973913e-12,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,3.94406762974245e-08,0.236890148068351
"root11",21,"T1",1.06186243194176e-11,3.36284923532404e-11,1.04166666666667e-06,0.148842469775866,7.13413606708329e-08,0.236890148068351
"root11",21,"T2",1.0231790604763e-11,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,6.8742413507183e-08,0.236890148068351
"root11",21,"T3",5.9196959081357e-12,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,3.97715512047728e-08,0.236890148068351
"root11",21,"T1",1.09172290133079e-11,3.36284923532404e-11,1.15740740740741e-06,0.148842469775866,7.33475400518921e-08,0.236890148068351
"root11",26,"T2",7.36936288250086e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,4.20310618132541e-08,0.279048513073276
"root11",26,"T3",6.0071011939767e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,3.42614206449315e-08,0.279048513073276
"root11",26,"T1",7.56573315088389e-12,5.94505696325352e-10,1.15740740740741e-07,0.175331351733232,4.31510569906243e-08,0.279048513073276
"root11",26,"T2",8.50918845039673e-12,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,4.85320415674632e-08,0.279048513073276
"root11",26,"T3",6.53432629892041e-12,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,3.72684419205439e-08,0.279048513073276
"root11",26,"T1",8.79414350091158e-12,5.94505696325352e-10,2.31481481481481e-07,0.175331351733232,5.01572788550215e-08,0.279048513073276
"root11",26,"T2",9.29048534312993e-12,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,5.29881578581877e-08,0.279048513073276
"root11",26,"T3",6.8421293119087e-12,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,3.90239922539299e-08,0.279048513073276
"root11",26,"T1",9.65019674997988e-12,5.94505696325352e-10,3.47222222222222e-07,0.175331351733232,5.50397670158999e-08,0.279048513073276
"root11",26,"T2",9.90487767103219e-12,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,5.64923362143613e-08,0.279048513073276
"root11",26,"T3",7.06126984459726e-12,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,4.0273857326675e-08,0.279048513073276
"root11",26,"T1",1.03344645796645e-11,5.94505696325352e-10,4.62962962962963e-07,0.175331351733232,5.89424793541118e-08,0.279048513073276
"root11",26,"T2",1.04225442855816e-11,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,5.94448407689208e-08,0.279048513073276
"root11",26,"T3",7.23390848503651e-12,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,4.12584994841251e-08,0.279048513073276
"root11",26,"T1",1.09198285614977e-11,5.94505696325352e-10,5.78703703703704e-07,0.175331351733232,6.22810949299719e-08,0.279048513073276
"root11",26,"T2",1.08769566876713e-11,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,6.20365757757957e-08,0.279048513073276
"root11",26,"T3",7.37826116400155e-12,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,4.20818130417863e-08,0.279048513073276
"root11",26,"T1",1.1440812837241e-11,5.94505696325352e-10,6.94444444444444e-07,0.175331351733232,6.52525217204066e-08,0.279048513073276
"root11",26,"T2",1.12866097394776e-11,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,6.43730264319768e-08,0.279048513073276
"root11",26,"T3",7.50362879664082e-12,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,4.27968456437708e-08,0.279048513073276
"root11",26,"T1",1.19163937650307e-11,5.94505696325352e-10,8.10185185185185e-07,0.175331351733232,6.79649911281218e-08,0.279048513073276
"root11",26,"T2",1.16627553079005e-11,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,6.65183676085806e-08,0.279048513073276
"root11",26,"T3",7.61532252205239e-12,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,4.34338893002956e-08,0.279048513073276
"root11",26,"T1",1.23580676266112e-11,5.94505696325352e-10,9.25925925925926e-07,0.175331351733232,7.0484072041001e-08,0.279048513073276
"root11",26,"T2",1.20127267232787e-11,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,6.85144248562927e-08,0.279048513073276
"root11",26,"T3",7.71663318783214e-12,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,4.40117133162417e-08,0.279048513073276
"root11",26,"T1",1.27733002006798e-11,5.94505696325352e-10,1.04166666666667e-06,0.175331351733232,7.28523454271569e-08,0.279048513073276
"root11",26,"T2",1.23415597517825e-11,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,7.03899195995494e-08,0.279048513073276
"root11",26,"T3",7.80973213186506e-12,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,4.45427018879523e-08,0.279048513073276
"root11",26,"T1",1.31672015617946e-11,5.94505696325352e-10,1.15740740740741e-06,0.175331351733232,7.50989565279152e-08,0.279048513073276
"root11",28,"T2",1.00131931012806e-11,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,4.56232311425867e-08,0.349306512995939
"root11",28,"T3",8.25770567566601e-12,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,3.76246828496875e-08,0.349306512995939
"root11",28,"T1",1.02711773817084e-11,3.23573546927294e-09,1.15740740740741e-07,0.219475755015822,4.67986879961659e-08,0.349306512995939
"root11",28,"T2",1.14468842007908e-11,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,5.21555749971818e-08,0.349306512995939
"root11",28,"T3",8.92943496411977e-12,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,4.06852910175707e-08,0.349306512995939
"root11",28,"T1",1.18177125232204e-11,3.23573546927294e-09,2.31481481481481e-07,0.219475755015822,5.38451845050878e-08,0.349306512995939
"root11",28,"T2",1.24409611171743e-11,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,5.66848995064507e-08,0.349306512995939
"root11",28,"T3",9.33253560210894e-12,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,4.25219432617337e-08,0.349306512995939
"root11",28,"T1",1.29096701607183e-11,3.23573546927294e-09,3.47222222222222e-07,0.219475755015822,5.88204841112751e-08,0.349306512995939
"root11",28,"T2",1.32312348477123e-11,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,6.02856331295383e-08,0.349306512995939
"root11",28,"T3",9.62656364967809e-12,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,4.38616267613892e-08,0.349306512995939
"root11",28,"T1",1.37932212935981e-11,3.23573546927294e-09,4.62962962962963e-07,0.219475755015822,6.28462186750595e-08,0.349306512995939
"root11",28,"T2",1.39034333751345e-11,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,6.33483792965295e-08,0.349306512995939
"root11",28,"T3",9.862849999611e-12,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,4.49382210754896e-08,0.349306512995939
"root11",28,"T1",1.45569792700247e-11,3.23573546927294e-09,5.78703703703704e-07,0.219475755015822,6.63261382514677e-08,0.349306512995939
"root11",28,"T2",1.44982495994055e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,6.6058547552828e-08,0.349306512995939
"root11",28,"T3",1.006358395031e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,4.58528275689702e-08,0.349306512995939
"root11",28,"T1",1.52426696335671e-11,3.23573546927294e-09,6.94444444444444e-07,0.219475755015822,6.94503574322744e-08,0.349306512995939
"root11",28,"T2",1.50380937320636e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,6.85182458125248e-08,0.349306512995939
"root11",28,"T3",1.02401226364307e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,4.66571928899046e-08,0.349306512995939
"root11",28,"T1",1.58731279572803e-11,3.23573546927294e-09,8.10185185185185e-07,0.219475755015822,7.23229222113214e-08,0.349306512995939
"root11",28,"T2",1.55365686324124e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,7.07894529456904e-08,0.349306512995939
"root11",28,"T3",1.03989777740786e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,4.73809864480426e-08,0.349306512995939
"root11",28,"T1",1.64621439756245e-11,3.23573546927294e-09,9.25925925925926e-07,0.219475755015822,7.50066629201836e-08,0.349306512995939
"root11",28,"T2",1.60025277679527e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,7.29125081118829e-08,0.349306512995939
"root11",28,"T3",1.05442065228686e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,4.8042693928122e-08,0.349306512995939
"root11",28,"T1",1.70186520184549e-11,3.23573546927294e-09,1.04166666666667e-06,0.219475755015822,7.75422871525288e-08,0.349306512995939
"root11",28,"T2",1.64420475963977e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,7.49150975478473e-08,0.349306512995939
"root11",28,"T3",1.06785042545121e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,4.86545962844154e-08,0.349306512995939
"root11",28,"T1",1.75487580230206e-11,3.23573546927294e-09,1.15740740740741e-06,0.219475755015822,7.99576154630633e-08,0.349306512995939
"root11",7,"T2",5.50224441765855e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,4.18914500533046e-08,0.209042512506932
"root11",7,"T3",4.07217843305148e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,3.10036135233909e-08,0.209042512506932
"root11",7,"T1",5.66515620410003e-12,6.72327642224586e-11,1.15740740740741e-07,0.131345284315946,4.31317822608135e-08,0.209042512506932
"root11",7,"T2",6.65794535064237e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,5.0690402668945e-08,0.209042512506932
"root11",7,"T3",4.49990124614002e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,3.426008988123e-08,0.209042512506932
"root11",7,"T1",6.90775420315586e-12,6.72327642224586e-11,2.31481481481481e-07,0.131345284315946,5.25923274606458e-08,0.209042512506932
"root11",7,"T2",7.46579267364748e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,5.68409647329919e-08,0.209042512506932
"root11",7,"T3",4.72857801330686e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,3.60011251103043e-08,0.209042512506932
"root11",7,"T1",7.79575776343217e-12,6.72327642224586e-11,3.47222222222222e-07,0.131345284315946,5.9353160671378e-08,0.209042512506932
"root11",7,"T2",8.1008832492942e-12,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,6.16762397788705e-08,0.209042512506932
"root11",7,"T3",4.87727019768552e-12,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,3.71331960875994e-08,0.209042512506932
"root11",7,"T1",8.50854822943696e-12,6.72327642224586e-11,4.62962962962963e-07,0.131345284315946,6.47800054166389e-08,0.209042512506932
"root11",7,"T2",8.63104678545027e-12,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,6.57126506703402e-08,0.209042512506932
"root11",7,"T3",4.98494666248719e-12,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,3.79529930476689e-08,0.209042512506932
"root11",7,"T1",9.11508532320346e-12,6.72327642224586e-11,5.78703703703704e-07,0.131345284315946,6.93978879460756e-08,0.209042512506932
"root11",7,"T2",9.09012627939341e-12,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,6.92078617571641e-08,0.209042512506932
"root11",7,"T3",5.06841438046965e-12,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,3.85884762202637e-08,0.209042512506932
"root11",7,"T1",9.64961157292028e-12,6.72327642224586e-11,6.94444444444444e-07,0.131345284315946,7.34675144461868e-08,0.209042512506932
"root11",7,"T2",9.49756866864999e-12,6.72327642224586e-11,8.10185185185185e-07,0.131345284315946,7.23099326946825e-08,0.209042512506932
