"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root12",10,"M2",3.46401616016739e-05,0.0244699843269077,0.142541288095742,4.0092779631567e-08,0.226861505951233,5.71487645202229e-09
"root12",10,"M3",3.31073670296786e-05,0.0244699843269077,0.142541288095742,3.83187118399058e-08,0.226861505951233,5.46199854382973e-09
"root12",11,"M1",7.77222881055223e-05,0.192216424036728,0.145368113883399,8.99563519739841e-08,0.231360538924885,1.30767852182893e-08
"root12",11,"M2",4.12821338126713e-05,0.192216424036728,0.145368113883399,4.77802474683696e-08,0.231360538924885,6.94572445535893e-09
"root12",11,"M3",3.92780931736303e-05,0.192216424036728,0.145368113883399,4.5460755987998e-08,0.231360538924885,6.60854435368871e-09
"root12",14,"M1",9.24654211599747e-05,0.551613677584186,0.13621713141049,1.070201633796e-07,0.216796297977778,1.45779796586511e-08
"root12",14,"M2",4.58610810359377e-05,0.551613677584186,0.13621713141049,5.30799549027057e-08,0.216796297977778,7.23039919224474e-09
"root12",14,"M3",4.34040557372436e-05,0.551613677584186,0.13621713141049,5.02361756218097e-08,0.216796297977778,6.84302773623651e-09
"root12",15,"M1",8.60150022444018e-05,0.266424378263102,0.13882023060468,9.95544007458354e-08,0.220939259018916,1.38201648692476e-08
"root12",15,"M2",4.47386769413986e-05,0.266424378263102,0.13882023060468,5.17808760895817e-08,0.220939259018916,7.18823315966809e-09
"root12",15,"M3",4.22978213537566e-05,0.266424378263102,0.13882023060468,4.89558117520331e-08,0.220939259018916,6.79605707685654e-09
"root12",18,"M1",8.48561191338075e-05,0.0767455301339797,0.127677583098786,9.82131008493142e-08,0.20320518472198,1.25396113450778e-08
"root12",18,"M2",4.68723083055919e-05,0.0767455301339797,0.127677583098786,5.42503568351758e-08,0.20320518472198,6.92655444296195e-09
"root12",18,"M3",4.41001450773228e-05,0.0767455301339797,0.127677583098786,5.10418345802347e-08,0.20320518472198,6.51689807613241e-09
"root12",19,"M1",7.8514599026475e-05,0.320624233414503,0.160831000147912,9.08733785028646e-08,0.255970486759535,1.46152563514355e-08
"root12",19,"M2",4.48047604738776e-05,0.320624233414503,0.160831000147912,5.18573616595806e-08,0.255970486759535,8.34027134074233e-09
"root12",19,"M3",4.31294796128527e-05,0.320624233414503,0.160831000147912,4.99183791815425e-08,0.255970486759535,8.02842284953019e-09
"root12",20,"M1",9.71135008325744e-05,0.506420443591347,0.138397312346929,1.12399885222887e-07,0.220266163706468,1.55558420229509e-08
"root12",20,"M2",4.97189826620351e-05,0.506420443591347,0.138397312346929,5.75451188217999e-08,0.220266163706468,7.96408978362178e-09
"root12",20,"M3",4.7113538749418e-05,0.506420443591347,0.138397312346929,5.45295587377523e-08,0.220266163706468,7.54674437276892e-09
"root12",22,"M1",8.9684022358728e-05,0.292458079009507,0.124781661834904,1.03800951804083e-07,0.198596182882463,1.29524552661583e-08
"root12",22,"M2",4.66650986968651e-05,0.292458079009507,0.124781661834904,5.40105308991494e-08,0.198596182882463,6.7395238021813e-09
"root12",22,"M3",4.43067652291306e-05,0.292458079009507,0.124781661834904,5.12809782744567e-08,0.198596182882463,6.39892568960632e-09
"root12",23,"M1",0.000108810093060951,1.05907531204354,0.130227706178724,1.25937607709434e-07,0.207263831658629,1.64005657736356e-08
"root12",23,"M2",5.49397898234549e-05,1.05907531204354,0.130227706178724,6.35877197030728e-08,0.207263831658629,8.28088287806682e-09
"root12",23,"M3",5.13626795831115e-05,1.05907531204354,0.130227706178724,5.94475458137865e-08,0.207263831658629,7.74171752928402e-09
