"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","kw_lignin","Kr","Barrier_Name"
"b1",1.45601652257354e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.01153298356112e-07,"En.CS"
"b6",9.41219930131073e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.30032517137739e-07,"En.CS-Ex.Sub"
"b9",1.02783423630947e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.41998558114949e-07,"En.CS-Ex.LC"
"b1",1.47989245259426e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.04451833778292e-07,"En.CS"
"b6",9.88254159055843e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.36530444968345e-07,"En.CS-Ex.Sub"
"b9",1.34068428158837e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.85219783645741e-07,"En.CS-Ex.LC"
"b1",6.09762406367799e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.10824317881649e-07,"En.CS"
"b6",4.74549125527025e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,8.62493039725759e-08,"En.CS-Ex.Sub"
"b9",4.87795395071617e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,8.86568134736954e-08,"En.CS-Ex.LC"
"b1",6.35976899308903e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.15588801996235e-07,"En.CS"
"b6",5.01137361560161e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.10817158944603e-08,"En.CS-Ex.Sub"
"b9",5.55399511126848e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.00943861624863e-07,"En.CS-Ex.LC"
"b1",8.34047499468593e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.51588133745569e-07,"En.CS"
"b6",6.42753216983078e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.16820397739343e-07,"En.CS-Ex.Sub"
"b9",6.73945559520291e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.22489606022302e-07,"En.CS-Ex.LC"
"b1",8.45931484428017e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.53748048022163e-07,"En.CS"
"b6",6.61168588756467e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.20167391574991e-07,"En.CS-Ex.Sub"
"b9",7.82350953623744e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.42192286493817e-07,"En.CS-Ex.LC"
"b1",1.01179229843096e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.83893251109813e-07,"En.CS"
"b6",7.47824212960367e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.3591705134856e-07,"En.CS-Ex.Sub"
"b9",7.98797188902567e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.45181389769884e-07,"En.CS-Ex.LC"
"b1",1.01900616087419e-07,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.85204370615073e-07,"En.CS"
"b6",7.65039892203211e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.3904600106575e-07,"En.CS-Ex.Sub"
"b9",9.63735585702567e-08,7.7893593975711e-10,1.81750000859846,"P12_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.75158943530106e-07,"En.CS-Ex.LC"
"b1",2.49148517435789e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.3194275288684e-07,"En.CS"
"b6",2.3009327402481e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.21851577958531e-07,"En.CS-Ex.Sub"
"b9",2.32272966482698e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.23005887951223e-07,"En.CS-Ex.LC"
"b1",2.50370822978362e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.32590054985266e-07,"En.CS"
"b6",2.32292684850259e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.23016330299928e-07,"En.CS-Ex.Sub"
"b9",2.42088345123321e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.28203864209718e-07,"En.CS-Ex.LC"
"b1",3.12458786731544e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.65470270139846e-07,"En.CS"
"b6",2.87582538553801e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.52296438323192e-07,"En.CS-Ex.Sub"
"b9",2.92155328207971e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.54718072060182e-07,"En.CS-Ex.LC"
"b1",3.12968579492207e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.65740243491226e-07,"En.CS"
"b6",2.89098247845642e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.53099119625894e-07,"En.CS-Ex.Sub"
"b9",3.07899554387513e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.63055816011387e-07,"En.CS-Ex.LC"
"b1",3.8452598666002e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.03635236358679e-07,"En.CS"
"b6",3.45738819070289e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.8309453348337e-07,"En.CS-Ex.Sub"
"b9",3.54133241760174e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.87540007411927e-07,"En.CS-Ex.LC"
"b1",3.84877257705888e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.03821260619543e-07,"En.CS"
"b6",3.4742952831004e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.83989890332048e-07,"En.CS-Ex.Sub"
"b9",3.80374616635028e-08,1.85099780983323e-08,5.29574706061997,"P12_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.0143677579794e-07,"En.CS-Ex.LC"
"b1",5.31040592593567e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.72539516145455e-08,"En.CS"
"b6",4.13335903425701e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,6.01306798936981e-08,"En.CS-Ex.Sub"
"b9",4.25536559786489e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,6.19055892496075e-08,"En.CS-Ex.LC"
"b1",5.76455083952976e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.38606949916269e-08,"En.CS"
"b6",4.54644093789484e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.61400527818655e-08,"En.CS-Ex.Sub"
"b9",4.99283120404895e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.26339842258346e-08,"En.CS-Ex.LC"
"b1",7.88574741836026e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.14719130326217e-07,"En.CS"
"b6",6.02935836859648e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.77130234808249e-08,"En.CS-Ex.Sub"
"b9",6.32481983857409e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,9.20112949169376e-08,"En.CS-Ex.LC"
"b1",8.12402814090335e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.18185555994379e-07,"En.CS"
"b6",6.32368247764514e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,9.19947489828981e-08,"En.CS-Ex.Sub"
"b9",7.43597288161853e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.081759656824e-07,"En.CS-Ex.LC"
"b1",9.98012698826218e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.45187441075397e-07,"En.CS"
"b6",7.2858845156947e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.05992531963641e-07,"En.CS-Ex.Sub"
"b9",7.78773755031519e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.13293316610787e-07,"En.CS-Ex.LC"
"b1",1.01369737371957e-07,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.47469193416368e-07,"En.CS"
"b6",7.5606172093439e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.09989248319815e-07,"En.CS-Ex.Sub"
"b9",9.49209987266012e-08,3.61051288140193e-11,1.45476546787586,"P13_B_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.38087791123748e-07,"En.CS-Ex.LC"
"b1",6.96227098944357e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.10862539695262e-07,"En.CS"
"b6",5.15212763292113e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,8.20390293750151e-08,"En.CS-Ex.Sub"
"b9",5.33334887975681e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,8.49246751221294e-08,"En.CS-Ex.LC"
"b1",7.65157183645774e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.21838504668466e-07,"En.CS"
"b6",5.70381691504272e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.08237599652766e-08,"En.CS-Ex.Sub"
"b9",6.42219477667403e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.02262727842576e-07,"En.CS-Ex.LC"
"b1",1.0487865434605e-07,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.67001744089739e-07,"En.CS"
"b6",7.52961723495087e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.19896581282968e-07,"En.CS-Ex.Sub"
"b9",7.98312872252401e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.2711799443531e-07,"En.CS-Ex.LC"
"b1",1.08592912111157e-07,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.72916079362625e-07,"En.CS"
"b6",7.92481336346305e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.26189419719022e-07,"En.CS-Ex.Sub"
"b9",9.75878471569269e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.55392351082196e-07,"En.CS-Ex.LC"
"b1",1.33846247751922e-07,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.13127799491833e-07,"En.CS"
"b6",9.03334055694278e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.438408642228e-07,"En.CS-Ex.Sub"
"b9",9.79972810247624e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.56044306148212e-07,"En.CS-Ex.LC"
"b1",1.36259003541545e-07,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.16969710197516e-07,"En.CS"
"b6",9.39227462644538e-08,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.49556289920614e-07,"En.CS-Ex.Sub"
"b9",1.25910999925542e-07,1.74047750081627e-09,1.59233301696179,"P13_D2_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.00492242380113e-07,"En.CS-Ex.LC"
"b1",8.41118971964975e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.40799142899244e-07,"En.CS"
"b6",5.93175591808495e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,9.92946511719696e-08,"En.CS-Ex.Sub"
"b9",6.147543605563e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.02906830002527e-07,"En.CS-Ex.LC"
"b1",9.15987563595057e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.53331773695768e-07,"En.CS"
"b6",6.54941483164143e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.09633954948422e-07,"En.CS-Ex.Sub"
"b9",7.47191274818458e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.25076112396396e-07,"En.CS-Ex.LC"
"b1",1.26123497264238e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,2.11124477109041e-07,"En.CS"
"b6",8.53997375423444e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.42954923745118e-07,"En.CS-Ex.Sub"
"b9",9.10676586480948e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.52442742475991e-07,"En.CS-Ex.LC"
"b1",1.30110556381035e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,2.17798616262293e-07,"En.CS"
"b6",9.01755518856383e-08,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.50949400015351e-07,"En.CS-Ex.Sub"
"b9",1.14131786470992e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.91050948180781e-07,"En.CS-Ex.LC"
"b1",1.60318280509123e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.68364847769776e-07,"En.CS"
"b6",1.01468356447159e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.69852994586238e-07,"En.CS-Ex.Sub"
"b9",1.1093115215435e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.85693245126428e-07,"En.CS-Ex.LC"
"b1",1.62891429332766e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.72672171240019e-07,"En.CS"
"b6",1.06044290552929e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.77512881255431e-07,"En.CS-Ex.Sub"
"b9",1.47664404026898e-07,2.82034125148564e-09,1.67395038742637,"P13_E_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.4718288632991e-07,"En.CS-Ex.LC"
"b1",6.85242610754175e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.37433001920519e-07,"En.CS"
"b6",5.34064828397667e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.0711262177067e-07,"En.CS-Ex.Sub"
"b9",5.49710115021957e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.1025045744075e-07,"En.CS-Ex.LC"
"b1",7.10887374970074e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.42576343671926e-07,"En.CS"
"b6",5.59567345615743e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.12227434309768e-07,"En.CS-Ex.Sub"
"b9",6.25712458077438e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.2549356987302e-07,"En.CS-Ex.LC"
"b1",9.82371483190516e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.97025491143048e-07,"En.CS"
"b6",7.41127523135432e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.48641340617041e-07,"En.CS-Ex.Sub"
"b9",7.80115258861171e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.56460763219752e-07,"En.CS-Ex.LC"
"b1",9.95132423690926e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.99584839223241e-07,"En.CS"
"b6",7.59907510304288e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.52407875231408e-07,"En.CS-Ex.Sub"
"b9",9.2425238581694e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.85369061879009e-07,"En.CS-Ex.LC"
"b1",1.23454290695765e-07,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.47601265654131e-07,"En.CS"
"b6",8.74622184119406e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.75415174747405e-07,"En.CS-Ex.Sub"
"b9",9.41320603098277e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.88792282066417e-07,"En.CS-Ex.LC"
"b1",1.24291155631864e-07,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.49279691055077e-07,"En.CS"
"b6",8.92927336310025e-08,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.7908647594305e-07,"En.CS-Ex.Sub"
"b9",1.17794266026202e-07,4.11754236885444e-09,2.00561085612089,"P13_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.36249458730944e-07,"En.CS-Ex.LC"
"b1",5.41952119930965e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.62202166456774e-07,"En.CS"
"b6",4.52081784924969e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.35304655584364e-07,"En.CS-Ex.Sub"
"b9",4.617094446047e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.38186141236934e-07,"En.CS-Ex.LC"
"b1",5.55743211318626e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.66329735698808e-07,"En.CS"
"b6",4.66695232304036e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.39678349748691e-07,"En.CS-Ex.Sub"
"b9",5.10367564204535e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.52749148049808e-07,"En.CS-Ex.LC"
"b1",7.10326019855314e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,2.12595199970481e-07,"En.CS"
