"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","Kr","Barrier_Name"
"b0",2.28451157328245e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",3.53916403093026e-07,NA
"b1",1.08186212480464e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.67602018887254e-07,"En.CS"
"b2",5.94721144028168e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.2134165831952e-08,"En.Sub*"
"b3",5.94721144028168e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.2134165831952e-08,"En.Sub"
"b4",5.67663038325263e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.79423256343015e-08,"En.Sub-Ex.CS"
"b5",9.94809936046029e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.54115898752369e-07,"En.CS-Ex.CS"
"b6",7.71479871083325e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.1951761778128e-07,"En.CS-Ex.Sub"
"b7",1.2138184612275e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.88044687026164e-07,"Ex.CS"
"b8",4.87578326609753e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",7.5535606646938e-08,"En.Sub-Ex.Sub"
"b9",8.22893433362972e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.2748260392756e-07,"En.CS-Ex.LC"
"b0",2.38369495979756e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",3.69281887694873e-07,NA
"b1",1.13149262374905e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.7529077296298e-07,"En.CS"
"b2",6.02715546541486e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.33726582149545e-08,"En.Sub*"
"b3",6.02715546541486e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.33726582149545e-08,"En.Sub"
"b4",5.7839573302494e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",8.96050340871844e-08,"En.Sub-Ex.CS"
"b5",1.04806515870723e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.6236619482029e-07,"En.CS-Ex.CS"
"b6",7.9826507760062e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.23667180452606e-07,"En.CS-Ex.Sub"
"b7",1.25558902189266e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.94515779910387e-07,"Ex.CS"
"b8",4.93593898851459e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",7.64675387567289e-08,"En.Sub-Ex.Sub"
"b9",8.55343820289013e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.32509816025829e-07,"En.CS-Ex.LC"
"b0",2.4786322867628e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",3.83989572992579e-07,NA
"b1",1.17764457194442e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.82440630154367e-07,"En.CS"
"b2",6.09796737472982e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.44696759116033e-08,"En.Sub*"
"b3",6.09796737472982e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.44696759116033e-08,"En.Sub"
"b4",5.87744823342058e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.1053394627758e-08,"En.Sub-Ex.CS"
"b5",1.09748537767961e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.700223723347e-07,"En.CS-Ex.CS"
"b6",8.22066526093478e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.27354499500367e-07,"En.CS-Ex.Sub"
"b7",1.29490195800573e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.00606137738678e-07,"Ex.CS"
"b8",4.98702574941823e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",7.72589745662971e-08,"En.Sub-Ex.Sub"
"b9",8.84618476176113e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.37045044052038e-07,"En.CS-Ex.LC"
"b0",2.57042017908698e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",3.98209348054689e-07,NA
"b1",1.22109464022418e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.8917191226279e-07,"En.CS"
"b2",6.16198463650131e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",9.54614309671261e-08,"En.Sub*"
"b3",6.16198463650131e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",9.54614309671261e-08,"En.Sub"
"b4",5.96056155158673e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",9.23409856804146e-08,"En.Sub-Ex.CS"
"b5",1.14389460186335e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.77212086707583e-07,"En.CS-Ex.CS"
"b6",8.43561816947397e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.30684548737775e-07,"En.CS-Ex.Sub"
"b7",1.33235976293313e-07,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.06409098749122e-07,"Ex.CS"
"b8",5.03152710622132e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",7.79483893329678e-08,"En.Sub-Ex.Sub"
"b9",9.11423288145907e-08,4.62601515145014e-10,1.54919943165142,"B11_E_To_C01_Z20_02",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.41197643998951e-07,"En.CS-Ex.LC"
"b0",2.34148157730189e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",6.00691562690458e-07,NA
"b1",8.4685799206843e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.17255798876995e-07,"En.CS"
"b2",5.29021120272089e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.35716858297333e-07,"En.Sub*"
"b3",5.29021120272089e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.35716858297333e-07,"En.Sub"
"b4",5.20524203947351e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.33537030792118e-07,"En.Sub-Ex.CS"
"b5",8.25248148504076e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.11711936894051e-07,"En.CS-Ex.CS"
"b6",6.62883238499422e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.70058296539905e-07,"En.CS-Ex.Sub"
"b7",8.86233207083864e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.27357249030683e-07,"Ex.CS"
"b8",4.50987440945373e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.15697835627394e-07,"En.Sub-Ex.Sub"
"b9",7.01849872540906e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.80054927955702e-07,"En.CS-Ex.LC"
"b0",1.32918255005394e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",3.40992963956105e-07,NA
"b1",5.02297241257088e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.28861024451666e-07,"En.CS"
"b2",4.05442982751779e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.040137070699e-07,"En.Sub*"
"b3",4.05442982751779e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.040137070699e-07,"En.Sub"
"b4",3.75730539225407e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",9.63911768282677e-08,"En.Sub-Ex.CS"
"b5",4.55980320005892e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.16978725622115e-07,"En.CS-Ex.CS"
"b6",4.15593020242236e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.06617631841555e-07,"En.CS-Ex.Sub"
"b7",5.79974733399553e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.48788669662824e-07,"Ex.CS"
"b8",3.48488333250941e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",8.94023696403017e-08,"En.Sub-Ex.Sub"
"b9",4.25295074877506e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.09106629584122e-07,"En.CS-Ex.LC"
"b0",1.49860725106049e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",3.84457746849361e-07,NA
"b1",5.6634695705196e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.45292554062519e-07,"En.CS"
"b2",4.33838971204632e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.11298509497233e-07,"En.Sub*"
"b3",4.33838971204632e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.11298509497233e-07,"En.Sub"
"b4",4.11318732089925e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.05521091576412e-07,"En.Sub-Ex.CS"
"b5",5.27913832446036e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.35432790952526e-07,"En.CS-Ex.CS"
"b6",4.72406242795783e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.21192687126207e-07,"En.CS-Ex.Sub"
"b7",6.3675004790404e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.63353999889014e-07,"Ex.CS"
"b8",3.77219212968728e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",9.67730861996165e-08,"En.Sub-Ex.Sub"
"b9",4.86189728596683e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.2472874895361e-07,"En.CS-Ex.LC"
"b0",1.63099663758459e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",4.18421365545192e-07,NA
"b1",6.14330552262731e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.5760242703785e-07,"En.CS"
"b2",4.52563088236283e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.16102057485299e-07,"En.Sub*"
"b3",4.52563088236283e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.16102057485299e-07,"En.Sub"
"b4",4.34143591039399e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.11376657694659e-07,"En.Sub-Ex.CS"
"b5",5.80531588042463e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.48931527026676e-07,"En.CS-Ex.CS"
"b6",5.1088151234218e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.31063262241043e-07,"En.CS-Ex.Sub"
"b7",6.77592748239052e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.73831923664527e-07,"Ex.CS"
"b8",3.94250222367506e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.01142278658408e-07,"En.Sub-Ex.Sub"
"b9",5.2811462507238e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.35484302968535e-07,"En.CS-Ex.LC"
"b0",1.74751746937943e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",4.48314011814692e-07,NA
"b1",6.55060443157913e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.68051410300077e-07,"En.CS"
"b2",4.6736116166734e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.19898405037327e-07,"En.Sub*"
"b3",4.6736116166734e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.19898405037327e-07,"En.Sub"
"b4",4.5166746008114e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.1587229002468e-07,"En.Sub-Ex.CS"
"b5",6.24432653332185e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.60194054038759e-07,"En.CS-Ex.CS"
"b6",5.41123655526919e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.38821683415418e-07,"En.CS-Ex.Sub"
"b7",7.12559836740803e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.82802498209493e-07,"Ex.CS"
"b8",4.06615929831491e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.04314618860578e-07,"En.Sub-Ex.Sub"
"b9",5.61597075824734e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.44074003549615e-07,"En.CS-Ex.LC"
"b0",1.85546226236398e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.76006532230293e-07,NA
"b1",6.91659383544257e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.77440625618533e-07,"En.CS"
"b2",4.80034960608027e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.23149784063627e-07,"En.Sub*"
"b3",4.80034960608027e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.23149784063627e-07,"En.Sub"
"b4",4.66315883825838e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.19630245942614e-07,"En.Sub-Ex.CS"
"b5",6.63394416877695e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.7018943596113e-07,"En.CS-Ex.CS"
"b6",5.66697385237452e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.45382454088381e-07,"En.CS-Ex.Sub"
"b7",7.44548784585451e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.91009050529143e-07,"Ex.CS"
"b8",4.16542452321264e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.06861202341852e-07,"En.Sub-Ex.Sub"
"b9",5.90321331803077e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.51443020832524e-07,"En.CS-Ex.LC"
"b0",1.95811660390874e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.02341822431695e-07,NA
"b1",7.25595374416015e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.86146678907962e-07,"En.CS"
"b2",4.91357672680709e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.26054550718537e-07,"En.Sub*"
"b3",4.91357672680709e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.26054550718537e-07,"En.Sub"
"b4",4.79150325037784e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.22922836677727e-07,"En.Sub-Ex.CS"
"b5",6.99187562402575e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.79371929954409e-07,"En.CS-Ex.CS"
"b6",5.89259312036416e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.51170566707996e-07,"En.CS-Ex.Sub"
"b7",7.74744338829258e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.98755519619845e-07,"Ex.CS"
"b8",4.24982115574612e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.09026341951481e-07,"En.Sub-Ex.Sub"
"b9",6.15988367290074e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.58027728483345e-07,"En.CS-Ex.LC"
"b0",2.05720859604416e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.27763215528678e-07,NA
"b1",7.57673668901943e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.94376152515609e-07,"En.CS"
"b2",5.01726285362576e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.28714549505279e-07,"En.Sub*"
"b3",5.01726285362576e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.28714549505279e-07,"En.Sub"
"b4",4.90721650229022e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.2589138337863e-07,"En.Sub-Ex.CS"
"b5",7.32779572096739e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.87989737155076e-07,"En.CS-Ex.CS"
"b6",6.09707662947809e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.56416455457443e-07,"En.CS-Ex.Sub"
"b7",8.03735578860188e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",2.0619302988998e-07,"Ex.CS"
"b8",4.32418627436016e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.10934129727519e-07,"En.Sub-Ex.Sub"
"b9",6.39515946927928e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.64063572931573e-07,"En.CS-Ex.LC"
"b0",2.1537462365919e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.52529306674222e-07,NA
"b1",7.88382129944424e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.02254204442322e-07,"En.CS"
"b2",5.11370687430862e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.31188756864318e-07,"En.Sub*"
"b3",5.11370687430862e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.31188756864318e-07,"En.Sub"
"b4",5.01350344185557e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.28618104290723e-07,"En.Sub-Ex.CS"
"b5",7.64754577247331e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.96192712569077e-07,"En.CS-Ex.CS"
"b6",6.28581253513735e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.61258349888956e-07,"En.CS-Ex.Sub"
"b7",8.31855244289541e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.13406943479065e-07,"Ex.CS"
"b8",4.39127556059668e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.12655260851499e-07,"En.Sub-Ex.Sub"
"b9",6.61452517027323e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.69691254439219e-07,"En.CS-Ex.LC"
"b0",2.24836326461e-07,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.76802677418747e-07,NA
"b1",8.18037830497747e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.09862177650714e-07,"En.CS"
"b2",5.20436209878006e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.33514456497477e-07,"En.Sub*"
"b3",5.20436209878006e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.33514456497477e-07,"En.Sub"
"b4",5.11239023405123e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.31154979332119e-07,"En.Sub-Ex.CS"
"b5",7.95491169438353e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",2.04077981355296e-07,"En.CS-Ex.CS"
"b6",6.46227546042244e-08,3.29793994131907e-09,2.56543364899176,"B11_F_To_C01_Z10_01",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.65785389152214e-07,"En.CS-Ex.Sub"
