"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id","kr","Kx","SUF","RSHA_id","age"
2,108,2,0.0183,0.0049,-0.1968,-0.1515,0.0045,-0.3025,0.1887,0.200011724656331,0.4314,0.3922,0.1961,12.6034,2,"Tomato_60_1",6.6083444467551e-05,2.02490467113261e-10,0.0883440844558046,"Tomato_60_1_30_1A",30
107,109,1,0.0092,-0.3839,-0.1113,0.0132,-0.5775,-0.1615,0.1887,0.200042495485334,0.4314,0.3922,0.1961,12.6287,2,"Tomato_60_1",6.60634327575471e-05,2.01768798901709e-10,0,"Tomato_60_1_30_1A",30
105,110,0,-0.0478,0.1577,-14.1156,-0.0678,0.1662,-14.3144,0.1887,0.199984224377823,0.4314,0.3922,0.1961,12.6498,1,"Tomato_60_1",6.60467431495992e-05,2.01166933318161e-10,0,"Tomato_60_1_30_1A",30
106,111,0,-0.0678,0.1662,-14.3144,-0.0723,0.1685,-14.3548,0.1887,0.0407148621513078,0.4314,0.3922,0.1961,12.6918,1,"Tomato_60_1",6.60135221290394e-05,1.99968907038114e-10,0,"Tomato_60_1_30_1A",30
108,112,2,-0.1515,0.0045,-0.3025,-0.3304,0.0414,-0.3838,0.1887,0.199941266375904,0.4314,0.3922,0.1961,12.7009,2,"Tomato_60_1",6.60063242412514e-05,1.99709334677437e-10,0,"Tomato_60_1_30_1A",30
109,113,1,0.0132,-0.5775,-0.1615,0.0212,-0.7603,-0.2423,0.1887,0.200021198876519,0.4314,0.3922,0.1961,12.7385,2,"Tomato_60_1",6.59765835180836e-05,1.98636815912442e-10,0,"Tomato_60_1_30_1A",30
3,114,3,0.0321,0.0054,-0.3621,-0.1088,-0.1159,-0.4357,0.1887,0.19995864572456,0.4314,0.3922,0.1961,12.7694,2,"Tomato_60_1",6.59521423386718e-05,1.9775541086355e-10,0.084550016334983,"Tomato_60_1_30_1A",30
112,115,2,-0.3304,0.0414,-0.3838,-0.507,0.0926,-0.4625,0.1887,0.20000672488694,0.4314,0.3922,0.1961,12.799,2,"Tomato_60_1",6.59287294289439e-05,1.96911087580469e-10,0,"Tomato_60_1_30_1A",30
113,116,1,0.0212,-0.7603,-0.2423,0.0515,-0.9265,-0.3494,0.1887,0.200027348130199,0.4314,0.3922,0.1961,12.8491,2,"Tomato_60_1",6.58891014972761e-05,1.95482013374984e-10,0,"Tomato_60_1_30_1A",30
114,117,3,-0.1088,-0.1159,-0.4357,-0.2473,-0.2402,-0.5091,0.1887,0.200050743562727,0.4314,0.3922,0.1961,12.8619,2,"Tomato_60_1",6.58789769957722e-05,1.95116900603922e-10,0,"Tomato_60_1_30_1A",30
115,118,2,-0.507,0.0926,-0.4625,-0.6799,0.151,-0.5443,0.1887,0.19999052477555,0.4314,0.3922,0.1961,12.8978,2,"Tomato_60_1",6.58505809329603e-05,1.94092873378833e-10,0,"Tomato_60_1_30_1A",30
107,119,0,-0.0723,0.1685,-14.3548,-0.0916,0.1776,-14.5536,0.1887,0.199941841543985,0.4314,0.3922,0.1961,12.8989,1,"Tomato_60_1",6.58497108586123e-05,1.9406149650007e-10,0,"Tomato_60_1_30_1A",30
117,120,3,-0.2473,-0.2402,-0.5091,-0.3801,-0.3664,-0.5894,0.1887,0.200025923319954,0.4314,0.3922,0.1961,12.9551,2,"Tomato_60_1",6.58052579691966e-05,1.92458423239626e-10,0,"Tomato_60_1_30_1A",30
116,121,1,0.0515,-0.9265,-0.3494,0.1041,-1.0713,-0.4769,0.1887,0.199975123452893,0.4314,0.3922,0.1961,12.9606,2,"Tomato_60_1",6.58009075974566e-05,1.9230153884581e-10,0,"Tomato_60_1_30_1A",30
108,122,0,-0.0916,0.1776,-14.5536,-0.099,0.1806,-14.6265,0.1887,0.0733360075269993,0.4314,0.3922,0.1961,12.9752,1,"Tomato_60_1",6.57893593379287e-05,1.91885082091317e-10,0,"Tomato_60_1_30_1A",30
118,123,2,-0.6799,0.151,-0.5443,-0.825,0.2317,-0.6559,0.1887,0.200052643071768,0.4314,0.3922,0.1961,12.9973,2,"Tomato_60_1",6.57718787533008e-05,1.91263574335964e-10,0,"Tomato_60_1_30_1A",30
5,124,4,0.0499,0.0014,-0.5637,-0.0163,0.1681,-0.6521,0.1887,0.199964721888637,0.4314,0.3922,0.1961,13.0188,2,"Tomato_60_1",6.57548727546809e-05,1.90729869254914e-10,0.0802448678860372,"Tomato_60_1_30_1A",30
120,125,3,-0.3801,-0.3664,-0.5894,-0.4941,-0.4832,-0.705,0.1887,0.200003999960001,0.4314,0.3922,0.1961,13.0491,2,"Tomato_60_1",6.5730906161277e-05,1.89977717443016e-10,0,"Tomato_60_1_30_1A",30
121,126,1,0.1041,-1.0713,-0.4769,0.1593,-1.2119,-0.608,0.1887,0.200006524893564,0.4314,0.3922,0.1961,13.0729,2,"Tomato_60_1",6.57120809162931e-05,1.89386918330039e-10,0,"Tomato_60_1_30_1A",30
123,127,2,-0.825,0.2317,-0.6559,-0.9607,0.3058,-0.7827,0.1887,0.199958845765823,0.4314,0.3922,0.1961,13.0974,2,"Tomato_60_1",6.56927019876332e-05,1.88778742772563e-10,0,"Tomato_60_1_30_1A",30
125,128,3,-0.4941,-0.4832,-0.705,-0.6041,-0.6057,-0.8185,0.1887,0.199971247933297,0.4314,0.3922,0.1961,13.1438,2,"Tomato_60_1",6.56560006696815e-05,1.87626932737181e-10,0,"Tomato_60_1_30_1A",30
124,129,4,-0.0163,0.1681,-0.6521,-0.0838,0.3357,-0.738,0.1887,0.200062040377479,0.4314,0.3922,0.1961,13.1516,2,"Tomato_60_1",6.56498310515775e-05,1.87433309498474e-10,1e-09,"Tomato_60_1_30_1A",30
109,130,0,-0.099,0.1806,-14.6265,-0.1138,0.1925,-14.8256,0.1887,0.200003649966694,0.4314,0.3922,0.1961,13.1838,1,"Tomato_60_1",6.56243616024816e-05,1.86633993051506e-10,0,"Tomato_60_1_30_1A",30
126,131,1,0.1593,-1.2119,-0.608,0.2191,-1.3531,-0.7364,0.1887,0.200000099999975,0.4314,0.3922,0.1961,13.186,2,"Tomato_60_1",6.56226214537857e-05,1.86579381368794e-10,0,"Tomato_60_1_30_1A",30
110,132,0,-0.1138,0.1925,-14.8256,-0.1149,0.1931,-14.8387,0.1887,0.0131597872323222,0.4314,0.3922,0.1961,13.1975,1,"Tomato_60_1",6.56135252219657e-05,1.86293911209163e-10,0,"Tomato_60_1_30_1A",30
127,133,2,-0.9607,0.3058,-0.7827,-1.072,0.407,-0.9145,0.1887,0.200000924997861,0.4314,0.3922,0.1961,13.1983,2,"Tomato_60_1",6.56128924406217e-05,1.86274052415449e-10,0,"Tomato_60_1_30_1A",30
7,134,5,0.0576,0.0117,-0.7806,0.0279,0.2018,-0.8349,0.1887,0.199921459578506,0.4314,0.3922,0.1961,13.2061,2,"Tomato_60_1",6.56067228225178e-05,1.86080429176743e-10,0.0762924303362117,"Tomato_60_1_30_1A",30
128,135,3,-0.6041,-0.6057,-0.8185,-0.7152,-0.6984,-0.9566,0.1887,0.200020273972415,0.4314,0.3922,0.1961,13.2393,2,"Tomato_60_1",6.55804623967419e-05,1.85256289237633e-10,0,"Tomato_60_1_30_1A",30
129,136,4,-0.0838,0.3357,-0.738,-0.1218,0.4905,-0.8587,0.1887,0.199938815641186,0.4314,0.3922,0.1961,13.2857,2,"Tomato_60_1",6.55437610787901e-05,1.84104479202251e-10,1e-09,"Tomato_60_1_30_1A",30
134,137,5,0.0279,0.2018,-0.8349,0.0037,0.3985,-0.8625,0.1887,0.200095702102769,0.4314,0.3922,0.1961,13.2994,2,"Tomato_60_1",6.55329246982742e-05,1.83764397359907e-10,0,"Tomato_60_1_30_1A",30
133,138,2,-1.072,0.407,-0.9145,-1.1465,0.4802,-1.0851,0.1887,0.200032122420375,0.4314,0.3922,0.1961,13.2998,2,"Tomato_60_1",6.55326083076022e-05,1.8375446796305e-10,0,"Tomato_60_1_30_1A",30
131,139,1,0.2191,-1.3531,-0.7364,0.2815,-1.4732,-0.8836,0.1887,0.199964021763916,0.4314,0.3922,0.1961,13.2999,2,"Tomato_60_1",6.55325292099342e-05,1.83751985613836e-10,0,"Tomato_60_1_30_1A",30
135,140,3,-0.7152,-0.6984,-0.9566,-0.7974,-0.7903,-1.1141,0.1887,0.200021748817472,0.4314,0.3922,0.1961,13.3356,2,"Tomato_60_1",6.55042913424583e-05,1.82865786944372e-10,0,"Tomato_60_1_30_1A",30
111,141,0,-0.1149,0.1931,-14.8387,-0.1164,0.1951,-15.0184,0.1887,0.179717389253239,0.4314,0.3922,0.1961,13.3859,1,"Tomato_60_1",6.54645052154546e-05,1.81617165289636e-10,0,"Tomato_60_1_30_1A",30
137,142,5,0.0037,0.3985,-0.8625,-0.0174,0.593,-0.904,0.1887,0.199994274918059,0.4314,0.3922,0.1961,13.3932,2,"Tomato_60_1",6.54587310856906e-05,1.81435953797e-10,0,"Tomato_60_1_30_1A",30
138,143,2,-1.1465,0.4802,-1.0851,-1.2011,0.5499,-1.2644,0.1887,0.199969347651084,0.4314,0.3922,0.1961,13.4021,2,"Tomato_60_1",6.54516913932386e-05,1.81215024716938e-10,0,"Tomato_60_1_30_1A",30
139,144,1,0.2815,-1.4732,-0.8836,0.3588,-1.5918,-1.0249,0.1887,0.200017349247509,0.4314,0.3922,0.1961,13.4148,2,"Tomato_60_1",6.54416459894027e-05,1.80899766366736e-10,0,"Tomato_60_1_30_1A",30
136,145,4,-0.1218,0.4905,-0.8587,-0.1704,0.6525,-0.9655,0.1887,0.20003049767473,0.4314,0.3922,0.1961,13.4209,2,"Tomato_60_1",6.54368210316547e-05,1.80748343064671e-10,0,"Tomato_60_1_30_1A",30
140,146,3,-0.7974,-0.7903,-1.1141,-0.8918,-0.8596,-1.2762,0.1887,0.199975648517513,0.4314,0.3922,0.1961,13.4326,2,"Tomato_60_1",6.54275666044988e-05,1.80457908206611e-10,0,"Tomato_60_1_30_1A",30
9,147,6,0.0621,0.0479,-0.989,0.1692,0.2128,-1.0256,0.1887,0.200004949938745,0.4314,0.3922,0.1961,13.434,2,"Tomato_60_1",6.54264592371468e-05,1.80423155317612e-10,0.072147424660989,"Tomato_60_1_30_1A",30
142,148,5,-0.0174,0.593,-0.904,-0.0465,0.7873,-0.9411,0.1887,0.199939265778386,0.4314,0.3922,0.1961,13.4876,2,"Tomato_60_1",6.5384062887099e-05,1.79092616138808e-10,0,"Tomato_60_1_30_1A",30
143,149,2,-1.2011,0.5499,-1.2644,-1.2008,0.6263,-1.4492,0.1887,0.199970222783293,0.4314,0.3922,0.1961,13.5051,2,"Tomato_60_1",6.53702207951991e-05,1.78658205026326e-10,0,"Tomato_60_1_30_1A",30
144,150,1,0.3588,-1.5918,-1.0249,0.4179,-1.6962,-1.1849,0.1887,0.199980424041955,0.4314,0.3922,0.1961,13.5305,2,"Tomato_60_1",6.53501299875272e-05,1.78027688325922e-10,0,"Tomato_60_1_30_1A",30
146,151,3,-0.8918,-0.8596,-1.2762,-0.9834,-0.9316,-1.4387,0.1887,0.199952019244618,0.4314,0.3922,0.1961,13.5305,2,"Tomato_60_1",6.53501299875272e-05,1.78027688325922e-10,0,"Tomato_60_1_30_1A",30
147,152,6,0.1692,0.2128,-1.0256,0.3021,0.3525,-1.0786,0.1887,0.199968747558212,0.4314,0.3922,0.1961,13.5339,2,"Tomato_60_1",6.53474406668152e-05,1.7794328845264e-10,0,"Tomato_60_1_30_1A",30
145,153,4,-0.1704,0.6525,-0.9655,-0.1797,0.8185,-1.0767,0.1887,0.200019824017521,0.4314,0.3922,0.1961,13.5573,2,"Tomato_60_1",6.53289318125034e-05,1.7736241873652e-10,0,"Tomato_60_1_30_1A",30
112,154,0,-0.1164,0.1951,-15.0184,-0.1055,0.1898,-15.1889,0.1887,0.170930248932131,0.4314,0.3922,0.1961,13.566,1,"Tomato_60_1",6.53220503153874e-05,1.77146454354886e-10,0,"Tomato_60_1_30_1A",30
148,155,5,-0.0465,0.7873,-0.9411,-0.0659,0.9833,-0.9758,0.1887,0.199991124803077,0.4314,0.3922,0.1961,13.5825,2,"Tomato_60_1",6.53089992001675e-05,1.76736866734545e-10,0,"Tomato_60_1_30_1A",30
149,156,2,-1.2008,0.6263,-1.4492,-1.2651,0.7186,-1.6146,0.1887,0.200027348130199,0.4314,0.3922,0.1961,13.6088,2,"Tomato_60_1",6.52881965134836e-05,1.76084008891214e-10,0,"Tomato_60_1_30_1A",30
151,157,3,-0.9834,-0.9316,-1.4387,-1.0448,-1.0213,-1.6066,0.1887,0.200016149347996,0.4314,0.3922,0.1961,13.6291,2,"Tomato_60_1",6.52721396868797e-05,1.75580092000734e-10,0,"Tomato_60_1_30_1A",30
152,158,6,0.3021,0.3525,-1.0786,0.4325,0.4912,-1.14,0.1887,0.200029522821008,0.4314,0.3922,0.1961,13.6343,2,"Tomato_60_1",6.52680266081437e-05,1.75451009841597e-10,0,"Tomato_60_1_30_1A",30
11,159,7,0.0581,0.0703,-1.1947,0.2121,0.1732,-1.2702,0.1887,0.200011649660713,0.4314,0.3922,0.1961,13.6403,2,"Tomato_60_1",6.52632807480637e-05,1.75302068888746e-10,0.0684490046280897,"Tomato_60_1_30_1A",30
150,160,1,0.4179,-1.6962,-1.1849,0.4748,-1.7934,-1.3502,0.1887,0.200023848578113,0.4314,0.3922,0.1961,13.647,2,"Tomato_60_1",6.52579812043078e-05,1.75135751491395e-10,0,"Tomato_60_1_30_1A",30
155,161,5,-0.0659,0.9833,-0.9758,-0.0515,1.1797,-1.0108,0.1887,0.200013299557804,0.4314,0.3922,0.1961,13.678,2,"Tomato_60_1",6.52334609272279e-05,1.74366223234997e-10,0,"Tomato_60_1_30_1A",30
153,162,4,-0.1797,0.8185,-1.0767,-0.2055,0.9732,-1.2007,0.1887,0.199934314213444,0.4314,0.3922,0.1961,13.695,2,"Tomato_60_1",6.5220014323668e-05,1.73944223868586e-10,0,"Tomato_60_1_30_1A",30
156,163,2,-1.2651,0.7186,-1.6146,-1.3256,0.8497,-1.753,0.1887,0.200005049936245,0.4314,0.3922,0.1961,13.7132,2,"Tomato_60_1",6.52056185480921e-05,1.73492436311604e-10,0,"Tomato_60_1_30_1A",30
157,164,3,-1.0448,-1.0213,-1.6066,-1.0992,-1.1106,-1.7771,0.1887,0.200010249737357,0.4314,0.3922,0.1961,13.7286,2,"Tomato_60_1",6.51934375072201e-05,1.73110154532619e-10,0,"Tomato_60_1_30_1A",30
159,165,7,0.2121,0.1732,-1.2702,0.3752,0.2572,-1.3498,0.1887,0.199984424393501,0.4314,0.3922,0.1961,13.729,2,"Tomato_60_1",6.51931211165481e-05,1.73100225135762e-10,0,"Tomato_60_1_30_1A",30
158,166,6,0.4325,0.4912,-1.14,0.5635,0.6223,-1.2152,0.1887,0.200008124834968,0.4314,0.3922,0.1961,13.7352,2,"Tomato_60_1",6.51882170611322e-05,1.72946319484483e-10,0,"Tomato_60_1_30_1A",30
160,167,1,0.4748,-1.7934,-1.3502,0.5275,-1.8918,-1.5161,0.1887,0.199956645300925,0.4314,0.3922,0.1961,13.7645,2,"Tomato_60_1",6.51650414444083e-05,1.72218991164726e-10,0,"Tomato_60_1_30_1A",30
161,168,5,-0.0515,1.1797,-1.0108,-0.0402,1.3768,-1.0426,0.1887,0.199968347495297,0.4314,0.3922,0.1961,13.7741,2,"Tomato_60_1",6.51574480682804e-05,1.71980685640164e-10,0,"Tomato_60_1_30_1A",30
113,169,0,-0.1055,0.1898,-15.1889,-0.1033,0.1625,-15.387,0.1887,0.199984349387646,0.4314,0.3922,0.1961,13.7777,1,"Tomato_60_1",6.51546005522324e-05,1.71891321068454e-10,0,"Tomato_60_1_30_1A",30
114,170,0,-0.1033,0.1625,-15.387,-0.1034,0.158,-15.4183,0.1887,0.0316219860223863,0.4314,0.3922,0.1961,13.8112,1,"Tomato_60_1",6.51281028334525e-05,1.71059734081701e-10,6.58413627091916e-19,"Tomato_60_1_30_1A",30
163,171,2,-1.3256,0.8497,-1.753,-1.3838,0.9796,-1.8936,0.1887,0.200074011305817,0.4314,0.3922,0.1961,13.8184,2,"Tomato_60_1",6.51224078013566e-05,1.7088100493828e-10,0,"Tomato_60_1_30_1A",30
165,172,7,0.3752,0.2572,-1.3498,0.5385,0.345,-1.4248,0.1887,0.200001824991673,0.4314,0.3922,0.1961,13.8188,2,"Tomato_60_1",6.51220914106846e-05,1.70871075541423e-10,0,"Tomato_60_1_30_1A",30
12,173,8,0.0521,0.0838,-1.3757,0.1295,0.2586,-1.4345,0.1887,0.200008099835982,0.4314,0.3922,0.1961,13.8258,2,"Tomato_60_1",6.51165545739246e-05,1.7069731109643e-10,0.0647240642958305,"Tomato_60_1_30_1A",30
164,174,3,-1.0992,-1.1106,-1.7771,-1.1497,-1.1992,-1.9492,0.1887,0.200046544584004,0.4314,0.3922,0.1961,13.8289,2,"Tomato_60_1",6.51141025462166e-05,1.7062035827079e-10,0,"Tomato_60_1_30_1A",30
162,175,4,-0.2055,0.9732,-1.2007,-0.257,1.1128,-1.3344,0.1887,0.200040245950659,0.4314,0.3922,0.1961,13.834,2,"Tomato_60_1",6.51100685651486e-05,1.70493758460867e-10,0,"Tomato_60_1_30_1A",30
166,176,6,0.5635,0.6223,-1.2152,0.7025,0.7461,-1.2884,0.1887,0.200014199495936,0.4314,0.3922,0.1961,13.8367,2,"Tomato_60_1",6.51079329281126e-05,1.70426735032084e-10,0,"Tomato_60_1_30_1A",30
168,177,5,-0.0402,1.3768,-1.0426,-0.0541,1.5673,-1.102,0.1887,0.200029547817316,0.4314,0.3922,0.1961,13.8707,2,"Tomato_60_1",6.50810397209928e-05,1.6958273629926e-10,0,"Tomato_60_1_30_1A",30
167,178,1,0.5275,-1.8918,-1.5161,0.5794,-1.9659,-1.6945,0.1887,0.200027448116502,0.4314,0.3922,0.1961,13.8829,2,"Tomato_60_1",6.50713898054968e-05,1.69279889695129e-10,0,"Tomato_60_1_30_1A",30
173,179,8,0.1295,0.2586,-1.4345,0.1694,0.4524,-1.4639,0.1887,0.200037021573508,0.4314,0.3922,0.1961,13.9074,2,"Tomato_60_1",6.5052010876837e-05,1.68671714137654e-10,0,"Tomato_60_1_30_1A",30
172,180,7,0.5385,0.345,-1.4248,0.7023,0.433,-1.4985,0.1887,0.200015324412906,0.4314,0.3922,0.1961,13.9096,2,"Tomato_60_1",6.5050270728141e-05,1.68617102454942e-10,0,"Tomato_60_1_30_1A",30
171,181,2,-1.3838,0.9796,-1.8936,-1.4447,1.1062,-2.0359,0.1887,0.199964146786368,0.4314,0.3922,0.1961,13.9244,2,"Tomato_60_1",6.5038564273277e-05,1.68249714771242e-10,6.52534296217512e-19,"Tomato_60_1_30_1A",30
174,182,3,-1.1497,-1.1992,-1.9492,-1.2002,-1.2848,-2.1227,0.1887,0.199949643660598,0.4314,0.3922,0.1961,13.93,2,"Tomato_60_1",6.50341348038691e-05,1.68110703215248e-10,0,"Tomato_60_1_30_1A",30
176,183,6,0.7025,0.7461,-1.2884,0.8354,0.876,-1.3624,0.1887,0.200031047590118,0.4314,0.3922,0.1961,13.9388,2,"Tomato_60_1",6.50271742090851e-05,1.67892256484399e-10,1e-09,"Tomato_60_1_30_1A",30
177,184,5,-0.0541,1.5673,-1.102,-0.0673,1.7574,-1.1627,0.1887,0.199991849833937,0.4314,0.3922,0.1961,13.9679,2,"Tomato_60_1",6.50041567876972e-05,1.67169892863071e-10,0,"Tomato_60_1_30_1A",30
175,185,4,-0.257,1.1128,-1.3344,-0.2897,1.2641,-1.461,0.1887,0.19997134794765,0.4314,0.3922,0.1961,13.9742,2,"Tomato_60_1",6.49991736346133e-05,1.67013504862577e-10,0,"Tomato_60_1_30_1A",30
179,186,8,0.1694,0.4524,-1.4639,0.1903,0.6467,-1.5064,0.1887,0.199988874690569,0.4314,0.3922,0.1961,13.9895,2,"Tomato_60_1",6.49870716914093e-05,1.66633705432807e-10,0,"Tomato_60_1_30_1A",30
180,187,7,0.7023,0.433,-1.4985,0.8721,0.5086,-1.5723,0.1887,0.199984599407054,0.4314,0.3922,0.1961,14.0015,2,"Tomato_60_1",6.49775799712494e-05,1.66357080536592e-10,0,"Tomato_60_1_30_1A",30
178,188,1,0.5794,-1.9659,-1.6945,0.6286,-2.0376,-1.8746,0.1887,0.199993849905441,0.4314,0.3922,0.1961,14.0022,2,"Tomato_60_1",6.49770262875734e-05,1.66341958623402e-10,0,"Tomato_60_1_30_1A",30
115,189,0,-0.1034,0.158,-15.4183,-0.1055,0.1468,-15.5984,0.1887,0.18046013410169,0.4314,0.3922,0.1961,14.0034,1,"Tomato_60_1",6.49760771155574e-05,1.66316035343648e-10,0,"Tomato_60_1_30_1A",30
181,190,2,-1.4447,1.1062,-2.0359,-1.4983,1.2173,-2.1933,0.1887,0.199977323714465,0.4314,0.3922,0.1961,14.0311,2,"Tomato_60_1",6.49541670615215e-05,1.65717639635985e-10,6.47185203878936e-19,"Tomato_60_1_30_1A",30
182,191,3,-1.2002,-1.2848,-2.1227,-1.2259,-1.3844,-2.2942,0.1887,0.199982249212274,0.4314,0.3922,0.1961,14.032,2,"Tomato_60_1",6.49534551825095e-05,1.65698197176169e-10,0,"Tomato_60_1_30_1A",30
183,192,6,0.8354,0.876,-1.3624,0.9746,0.996,-1.4411,0.1887,0.19992581124007,0.4314,0.3922,0.1961,14.0415,2,"Tomato_60_1",6.49459409040496e-05,1.65492971211448e-10,0,"Tomato_60_1_30_1A",30
184,193,5,-0.0673,1.7574,-1.1627,-0.131,1.941,-1.2101,0.1887,0.200033522190657,0.4314,0.3922,0.1961,14.0657,2,"Tomato_60_1",6.49267992683937e-05,1.64970185069736e-10,0,"Tomato_60_1_30_1A",30
186,194,8,0.1903,0.6467,-1.5064,0.2164,0.8401,-1.55,0.1887,0.199964321817668,0.4314,0.3922,0.1961,14.0722,2,"Tomato_60_1",6.49216579199737e-05,1.648297673044e-10,0,"Tomato_60_1_30_1A",30
187,195,7,0.8721,0.5086,-1.5723,1.0416,0.5845,-1.6466,0.1887,0.200028872915887,0.4314,0.3922,0.1961,14.0945,2,"Tomato_60_1",6.49040191400098e-05,1.64348026355632e-10,0,"Tomato_60_1_30_1A",30
14,196,9,0.0459,0.0988,-1.5767,-0.0913,0.223,-1.6524,0.1887,0.199949918729666,0.4314,0.3922,0.1961,14.098,2,"Tomato_60_1",6.49012507216298e-05,1.64272416789682e-10,0.0608516126699601,"Tomato_60_1_30_1A",30
185,197,4,-0.2897,1.2641,-1.461,-0.3114,1.4135,-1.5922,0.1887,0.200011724656331,0.4314,0.3922,0.1961,14.1158,2,"Tomato_60_1",6.48871713367259e-05,1.63887888139992e-10,0,"Tomato_60_1_30_1A",30
188,198,1,0.6286,-2.0376,-1.8746,0.6781,-2.1094,-2.0546,0.1887,0.200013724529093,0.4314,0.3922,0.1961,14.1225,2,"Tomato_60_1",6.48818717929699e-05,1.63743149828031e-10,0,"Tomato_60_1_30_1A",30
191,199,3,-1.2259,-1.3844,-2.2942,-1.2177,-1.4798,-2.4698,0.1887,0.200009399779111,0.4314,0.3922,0.1961,14.1349,2,"Tomato_60_1",6.4872063682138e-05,1.63475275937236e-10,0,"Tomato_60_1_30_1A",30
190,200,2,-1.4983,1.2173,-2.1933,-1.552,1.316,-2.3588,0.1887,0.200039071183607,0.4314,0.3922,0.1961,14.1386,2,"Tomato_60_1",6.4869137068422e-05,1.6339534582466e-10,0,"Tomato_60_1_30_1A",30
192,201,6,0.9746,0.996,-1.4411,1.1249,1.1115,-1.505,0.1887,0.200033872131697,0.4314,0.3922,0.1961,14.1447,2,"Tomato_60_1",6.48643121106741e-05,1.63263569152576e-10,0,"Tomato_60_1_30_1A",30
194,202,8,0.2164,0.8401,-1.55,0.2425,1.0336,-1.5935,0.1887,0.200039271144443,0.4314,0.3922,0.1961,14.1554,2,"Tomato_60_1",6.48558486601981e-05,1.630324199081e-10,0,"Tomato_60_1_30_1A",30
193,203,5,-0.131,1.941,-1.2101,-0.1986,2.1206,-1.2664,0.1887,0.199989024698857,0.4314,0.3922,0.1961,14.1641,2,"Tomato_60_1",6.48489671630821e-05,1.62844476129881e-10,0,"Tomato_60_1_30_1A",30
195,204,7,1.0416,0.5845,-1.6466,1.2005,0.6653,-1.7373,0.1887,0.20001084970571,0.4314,0.3922,0.1961,14.1886,2,"Tomato_60_1",6.48295882344222e-05,1.6231520916823e-10,0,"Tomato_60_1_30_1A",30
116,205,0,-0.1055,0.1468,-15.5984,-0.1026,0.1571,-15.7769,0.1887,0.178820440666049,0.4314,0.3922,0.1961,14.1947,1,"Tomato_60_1",6.48247632766743e-05,1.62183432496146e-10,0,"Tomato_60_1_30_1A",30
196,206,9,-0.0913,0.223,-1.6524,-0.2071,0.3666,-1.7297,0.1887,0.200014724457976,0.4314,0.3922,0.1961,14.2379,2,"Tomato_60_1",6.47905930840985e-05,1.6125019442499e-10,0,"Tomato_60_1_30_1A",30
199,207,3,-1.2177,-1.4798,-2.4698,-1.2052,-1.5774,-2.644,0.1887,0.200069113058463,0.4314,0.3922,0.1961,14.2387,2,"Tomato_60_1",6.47899603027545e-05,1.61232912238487e-10,0,"Tomato_60_1_30_1A",30
202,208,8,0.2425,1.0336,-1.5935,0.2499,1.216,-1.6753,0.1887,0.200039396119864,0.4314,0.3922,0.1961,14.2392,2,"Tomato_60_1",6.47895648144145e-05,1.61222110871923e-10,0,"Tomato_60_1_30_1A",30
198,209,1,0.6781,-2.1094,-2.0546,0.7356,-2.1728,-2.2354,0.1887,0.20003612173805,0.4314,0.3922,0.1961,14.2437,2,"Tomato_60_1",6.47860054193545e-05,1.61124898572844e-10,0,"Tomato_60_1_30_1A",30
200,210,2,-1.552,1.316,-2.3588,-1.5961,1.3856,-2.541,0.1887,0.199964521853253,0.4314,0.3922,0.1961,14.2469,2,"Tomato_60_1",6.47834742939785e-05,1.61055769826832e-10,0,"Tomato_60_1_30_1A",30
201,211,6,1.1249,1.1115,-1.505,1.2854,1.2086,-1.5743,0.1887,0.199977873776076,0.4314,0.3922,0.1961,14.2486,2,"Tomato_60_1",6.47821296336225e-05,1.61019045180514e-10,0,"Tomato_60_1_30_1A",30
197,212,4,-0.3114,1.4135,-1.5922,-0.3365,1.5582,-1.7279,0.1887,0.199956470262905,0.4314,0.3922,0.1961,14.2587,2,"Tomato_60_1",6.47741407691546e-05,1.60800857575915e-10,0,"Tomato_60_1_30_1A",30
203,213,5,-0.1986,2.1206,-1.2664,-0.2504,2.3068,-1.3179,0.1887,0.200014824450589,0.4314,0.3922,0.1961,14.2631,2,"Tomato_60_1",6.47706604717626e-05,1.60705805550149e-10,0,"Tomato_60_1_30_1A",30
204,214,7,1.2005,0.6653,-1.7373,1.3584,0.7429,-1.8322,0.1887,0.199900425212154,0.4314,0.3922,0.1961,14.2839,2,"Tomato_60_1",6.47542081568187e-05,1.60256468701074e-10,0,"Tomato_60_1_30_1A",30
15,215,10,0.0428,0.1146,-1.7606,0.09,-0.0516,-1.8614,0.1887,0.200027298137029,0.4314,0.3922,0.1961,14.2894,2,"Tomato_60_1",6.47498577850787e-05,1.60137653668867e-10,0.0571759190132251,"Tomato_60_1_30_1A",30
208,216,8,0.2499,1.216,-1.6753,0.2765,1.3988,-1.7519,0.1887,0.199977398722956,0.4314,0.3922,0.1961,14.3236,2,"Tomato_60_1",6.47228063826229e-05,1.59398840195868e-10,0,"Tomato_60_1_30_1A",30
207,217,3,-1.2052,-1.5774,-2.644,-1.1648,-1.6357,-2.8309,0.1887,0.199906628204269,0.4314,0.3922,0.1961,14.3434,2,"Tomato_60_1",6.4707145044359e-05,1.58971106079922e-10,0,"Tomato_60_1_30_1A",30
